Position,Track_Name,Artist,Streams,URL
245, Bamboleo,Gipsy Kings,1257621,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
246,D.J.,Dover ,1289494,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
247,El Prestamo,Maluma,981332,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
248, Hoy No Me Puedo Levantar,Mecano,924903,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
249, Txus, La Polla Records,913592,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
250,El Taxi,Los Dinos,1871711,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
251,Par de Anillos,Viento y Sol,1645649,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
252,Te Hice Mal,Los Temerarios,1344938,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
253, La Distancia, Roberto Carlos,1503965,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
254,CorazÛn PartÌo,Alejandro Sanz,1152452,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
255, La Vida Es Un Carnaval,Celia Cruz,1375173,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
256, Comerranas,Seguridad Social,1273182,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
257,Tocar Madera, Manolo Tena,1588429,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
258,Tu Nombre Me Sabe A Yerba, Joan Manuel Serrat,1013637,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
259, SeÒor Doctor,Los Payos,873858,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
260,La Ex (feat Jason Derulo),Maluma,1383012,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
261,Rebelde,RBD,1938452,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
262,Signo Libra,Grupo Libra,1547802,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
263, Chica Solitaria,Lone Star,1745531,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
264,La Senda Del Tiempo,Celtas Cortos,648296,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
265, Dame Veneno, Los Chunguitos,1015162,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
266,Suave,Luis Miguel,919432,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
267, Santo Santo,Gloria Estefan & SÛ Pra Contrariar,1260659,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
268, Lamento De Gaitas, Los Archiduques,992343,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
269," Caliente, Caliente", Raffaella Carr‡,1131323,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
270,Tantita Pena,Alejandro Fern·ndez,1682966,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
271,Los Mensajes del Whatsapp,Cartel De Santa,980482,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
272,øQuÈ de raro Tiene?,Los Temerarios,1634154,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
273," Quiz·s, Quiz·s, Quiz·s", Nat King Cole,917642,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
274, Valentino,Cadillac,745529,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
275,  Una Noche M·s, Jennifer Lopez,1136028,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
276,Nada de Nada,Marco Di Mauro,1733544,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
277,No Quiero Pensar En Ese Amor,MÛdulos ,1993676,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
278,El Beso, Los Javaloyas ,704176,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
279, SalomÈ,Chayanne,1628537,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
280,Eres Tonto,Lolita Garrido ,1703141,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
281,"Oh, Oh, July",Los Diablos,1084260,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
282,La Bomba,Ricky Martin ,978798,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
283,Mi Vida Sabe a ti,Marco Di Mauro,1088872,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
284, Maneras De Vivir,LeÒo,1493223,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
285, Que No Soy Yo, Joan Baptista Humet,1590479,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
286, Hijos De CaÌn, BarÛn Rojo,708687,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
287,Torero,Chayanne,1343232,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
288, La Luna Y El Toro, Los Centellas,1294743,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
289, La Colegiala,Gary Low,745517,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
290,Mientes,Enrique Iglesias,894850,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
291,"A Ti, Mujer",Juan Camacho ,1832589,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
292, Barcelona,Freddie Mercury & Monserrat CaballÈ,662783,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
293,El Clavo Remix (Feat Maluma),Prince Royce,889897,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
294,El Puente, Los Mismos ,1368707,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
295, Camino De La Cama,Siniestro Total,1074613,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
296,La Fuerza de Gravedad,Marco Di Mauro,1920163,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
297, Barco A Venus,Mecano,708721,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
298,Basta ya,Los Temerarios,522285,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
299,El Ansioso,Grupo Marrano,1446363,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
300," Tres Cosas (Salud, Dinero Y Amor)", Los Stop,1230900,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
301,Summer Of 69,Bryan Adams,911346,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
302, Sharing The Night Together, Dr. Hook,1116650,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
303,Together Forever,Rick Astley ,1049070,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
304, Our House, Madness,752491,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
305, Hotel California,Eagles,561909,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
306, You Canít Always Get What You Want,Rolling Stones,711832,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
307,Here With Me,Dido,538842,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
308,Heat Of The Moment, Asia ,1664665,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
309, Photograph,Ringo Starr,882713,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
310,Beyond Beatiful,Aerosmith,634142,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
311,Tarzan Boy,Baltimora,912904,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
312,Crazy,Aerosmith,642351,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
313,Please Mr. Postman,The Carpenters ,1819897,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
314, The Number Of The Beast,Iron Maiden,824294,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
315, Enola Gay,Orchestral Manoeuvres In The Dark,1035658,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
316, Tell It To My Heart,Taylor Dayne,1244691,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
317, Heart Of Glass, Blondie,576519,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
318,Romeo And Juliet, Dire Straits ,1815479,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
319, Just A Gigolo,David Lee Roth,1608294,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
320,Iíd Love You To Want Me,Lobo,1905432,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
321, Rescue Me, Fontella Bass,1310059,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
322, Video Killed The Radio Star,Buggles,1379190,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
323,In The Year 2525, Zager & Evans,875595,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
324, Everybody Wants To Rule The World,Tears For Fears,1806981,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
325,Me And Mrs. Jones,Billy Paul ,596073,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
326, MMMBop, Hanson,1159158,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
327,Congratulations,Cliff Richard ,1641075,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
328, Tubular Bells, Mike Oldfield,1082131,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
329,Careless Whisper,George Michael,1681303,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
330,Good Loviní,The Young Rascals,1460743,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
331, Iíll Stand By You,Pretenders,1652329,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
332,  Red River Rock,Johnny & The Hurricanes,1852950,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
333,Live Is Life,Opus ,1155508,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
334,My Name Is Jonas,Weezer,861546,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
335,Kings & Queens,Aerosmith,1560752,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
336,Ever Fallen In Love (With Someone You Shouldnítíve),Buzzcocks,1619330,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
337,Killer Queen,Queen ,800283,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
338, Hurricane,Bob Dylan,539792,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
339, Istanbul (Not Constantinople),They Might Be Giants,682060,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
340, I Donít Like Mondays,The Boomtown Rats,1882329,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
341, Ready Or Not, Fugees,1345864,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
342,Still Loving You,Scorpions,579073,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
343,Round and Round,Ratt,1594939,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
344,Relax,Frankie Goes To Hollywood,1339866,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
345,Devilís Haircut, Beck,1604205,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
346, Go West, Pet Shop Boys,569238,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
347,Long Tall Sally,Little Richard ,1331444,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
348, The Way To Your Heart,Soulsister,1893853,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
349, Sway, Rosemary Clooney & PÈrez Prado,1551766,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
350, Iíll Be Missing You,"Puff Daddy, Faith Evans & 911",773877,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
351, Hard Dayís Night, The Beatles,1164540,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
352, How Deep Is Your Love,Bee Gees,1759922,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
353,Smash,The Offspring,1082646,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
354, í74-í75,The Connells,1563566,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
355, Grooviní,The Young Rascals,1504669,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
356,Take My Breath Away,Berlin,677047,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
357,Time Bomb, Rancid ,621623,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
358,Ghetto Supastar (That Is What You Are)," Pras, Olí DB & Mya ",600774,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
359, Iíll Be There For You,The Rembrandts,548983,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
360,  Teenage Kicks,The Undertones,1279893,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
361, It Takes Two, Marvin Gaye & Kim Weston,708668,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
362, Donít Speak,No Doubt,1702201,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
363,Drive, The Cars,714820,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
364, Dear Mama,2Pac,506367,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
365,Take My Breath,The Weeknd,1287417,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
366, In The Midnight Hour, Wilson Pickett,1621535,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
367, Girls Just Want To Have Fun,Cyndi Lauper,1371913,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
368, There She Goes, The Laís,1283416,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
369, Manic Monday,Bangles,1556007,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
370, Youíre Still The One,Shania Twain,1813867,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
371, Personal Jesus,Depeche Mode,1974948,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
372, She Drives Me Crazy,Fine Young Cannibals,1590200,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
373, Sweet Dreams (Are Made Of This),Marilyn Manson,1306164,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
374,The Great Pretender,The Platters,1190575,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
375, All Right Now,Free ,679351,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
376,Thriller,Michael Jackson,1197637,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
377, Speedy Gonzales,Pat Boone & Trini Lopez,1727685,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
378,When Doves Cry,Prince ,1913093,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
379,Still D.R.E. (feat Snoop Dogg & Nate Dogg),Dr. Dre,513588,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
380,Goodbye Yellow Brick Road,Elton John,1419296,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
381, Rock And Roll,Led Zeppelin,1399355,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
382,Learning To Fly,Tom Petty & The Heartbreakers,1585534,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
383, Nikita,Elton John,1007199,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
384, Wannabe,Spice Girls,1361184,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
385, Iím Waiting For The Man,The Velvet Underground,1657569,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
386, Shout,The Isley Brothers,951300,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
387, With a Little Help From My Friends,Joe Cocker,1357543,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
388,Dream On,Aerosmith,1248424,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
389, Welcome To The Jungle,Guns ëNí Roses,1130070,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
390,My Heart Will Go On, Celine Dion,1352321,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
391,In The Shadows,The Rasmus,1362547,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
392, Ma Baker,Boney M,1455485,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
393,  Nothing Else Matters,Metallica,1736628,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
394, All The Small Things, Blink 182,1662589,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
395, Nothingís Gonna Stop Us Now, Starship,1331590,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
396,Livin' In A World Without You,The Rasmus,1718319,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
397,Sunny,Bobby Hebb,1699278,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
398,Toy Soldiers, Martika,975449,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
399, Have You Ever Seen The Rain,Creedence Clearwater Revival,1851033,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
400, Lola,The Kinks,1908634,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
401,The Twist ,Chubby Checker,3436771,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
402,Smooth,Santana Feat. Rob Thomas,4371923,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
403,Mack the Knife,Bobby Darin,1127448,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
404,Uptown Funk!  (Feat. Bruno Mars),Mark Ronson ,1908227,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
405,How Do I Live ,Leann Rimes,1724177,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
406,Party Rock Anthem  ( Feat. Lauren Bennett & GoonRock),LMFAO,3255658,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
407, I Gotta Feeling ,The Black Eyed Peas,915175,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
408,Macarena (Bayside Boys Mix),Los Del Rio,4470417,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
409,Shape of You,Ed Sheeran,885603,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
410, Physical,Olivia Newton-John,4326445,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
411,You Light Up My Life,Debby Boone,4203411,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
412,Hey Jude ,The Beatles,2826144,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
413,Closer  ( Feat. Halsey),The Chainsmokers,4065066,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
414, We Belong Together,Mariah Carey,3493984,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
415,Un-Break My Heart,Toni Braxton,1310379,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
416,Yeah! (Feat. Lil Jon & Ludacris),Usher ,2684155,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
417, Bette Davis Eyes,Kim Carnes,2070927,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
418,Endless Love ,Diana Ross & Lionel Richie,2318097,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
419, Tonightís the Night (Gonna Be Alright),Rod Stewart,2005766,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
420,You Were Meant for Me/Foolish Games ,Jewel,1988333,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
421,(Everything I Do) I Do It for You,Bryan Adams,3659838,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
422,Iíll Make Love to You,Boyz II Men,2015348,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
423,The Theme From ìA Summer Placeî,Percy Faith & His Orchestra,916389,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
424, Le Freak,Chic,971254,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
425,Stayin' Alive,Bee Gees,4087322,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
426, Eye of the Tiger,Survivor,3579691,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
427,We Found Love ( Feat. Calvin Harris),Rihanna,2919009,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
428, Low (Feat. T-Pain),Flo Rida ,1315930,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
429,Just Want to Be Your Everything,Andy Gibb,1725656,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
430, Too Close,Next,506815,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
431,Every Breath You Take,The Police,1548292,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
432, Somebody That I Used to Know  ( Feat. Kimbra),Gotye,1784672,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
433,Despacito (Feat Daddy Yankee),Luis Fonsi ,3841138,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
434,FlashdanceÖ What a Feeling,Irene Cara,2955124,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
435,Rolling in the Deep,Adele,764261,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
436,Tossiní and Turniní,Bobby Lewis,1276053,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
437,The Battle of New Orleans,Johnny Horton,4120658,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
438, One Sweet Day,Mariah Carey & Boyz II Men,2657930,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
439,Truly Madly Deeply,Savage Garden,1571034,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
440,Silly Love Songs,Wings,2657999,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
441, Letís Get It On,Marvin Gaye,1260622,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
442, Night Fever,Bee Gees,3585313,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
443, Another One Bites the Dust,Queen ,2295404,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
444,Say Say Say (Feat Michael Jackson),Paul McCartney,1750591,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
445, How You Remind Me,Nickelback,1195775,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
446, Tie a Yellow Ribbon Round the Ole Oak Tree (Feat. Tony Orlando),Dawn,4027177,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
447, Itís All in the Game,Tommy Edwards,2687893,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
448,I Want to Hold Your Hand ,The Beatles,3668492,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
449,Shadow Dancing,Andy Gibb,995618,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
450, Call Me Maybe,Carly Rae Jepsen,1779728,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
451, Blurred Lines  ( Feat. T.I. + Pharrell),Robin Thicke,3010050,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
452,Candle in the Wind ñ 1997/Something About the Way You Look Tonight ,Elton John,3724929,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
453, No One,Alicia Keys,2087252,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
454,I Will Always Love You ,Whitney Houston,2019572,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
455,End of the Road,Boyz II Men,1976762,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
456,Boom Boom Pow ,The Black Eyed Peas,2814336,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
457,Call Me ,Blondie,4355318,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
458,Let Me Love You,Mario,794817,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
459,I Believe I Can Fly,R. Kelly,2458014,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
460, Lady,Kenny Rogers,899223,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
461, TiK ToK,KeSha,4279380,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
462, Iím a Believer,The Monkees,2747261,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
463,Gold Digger ( Feat. Jamie Foxx),Kanye West,2791099,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
464,Apologize (Feat. OneRepublic),Timbaland ,2482488,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
465,The Sign,Ace Of Base,1231952,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
466,Centerfold,The J. Geils Band,1874475,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
467, All About That Bass,Meghan Trainor,2535152,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
468,(Just Like) Starting Over,John Lennon,2668393,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
469,Royals,Lorde,2346048,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
470, The Boy Is Mine ,Brandy & Monica,3275560,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
471,Because I Love You (The Postman Song) ,Stevie B,952980,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
472, I Love Rock íN Rolln,Joan Jett & the Blackhearts,4027328,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
473,Aquarius/Let the Sunshine In ,The 5th Dimension,1575820,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
474, Whoomp! (There It Is) ,Tag Team,512434,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
475,Moves Like Jagger (Feat. Christina Aguilera),Maroon 5 ,4445483,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
476,Ebony and Ivory  (Feat Stevie Wonder),Paul McCartney ,1997509,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
477, Rush Rush ,Paula Abdul,2609733,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
478,Thatís What Friends Are For,Dionne & Friends,4080226,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
479,Happy,Pharrell Williams,778382,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
480,Upside Down,Diana Ross,2642974,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
481,"Sugar, Sugar",The Archies,1708585,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
482, Just the Way You Are,Bruno Mars,1026471,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
483,Dilemma (Feat. Kelly Rowland),Nelly ,1455532,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
484, I Heard It Through the Grapevine,Marvin Gaye,2297149,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
485,Youíre Still the One ,Shania Twain,885276,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
486,Billie Jean,Michael Jackson,4126748,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
487,Hot Stuff,Donna Summer,2413668,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
488,Rockstar (Feat. 21 Savage),Post Malone,3950770,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
489, Gangstaís Paradise ,Coolio,2463021,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
490,Abracadabra ,The Steve Miller Band,3463020,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
491,Perfect,Ed Sheeran,4200751,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
492, Youíre So Vain,Carly Simon,4322555,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
493,Play That Funky Music,Wild Cherry,3242407,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
494,"Say You, Say Me",Lionel Richie,3123443,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
